Domain,Federal Agency,Level of Government,Location,Status,Note,Link,Date Added
ncwvcfc.org,Combined Federal Campaign,Federal Government,West Virginia,accepted term,North Central West Virginia Combined Federal Campaign -- Note added 7/24/14 5:42,http://ncwvcfc.org/,6/6/13 18:08
ndu.edu,,Federal Government,,accepted term,National Defense University -- Note added 3/24/14 16:14,http://www.ndu.edu/,6/6/13 18:08
neabigread.org,National Endowment for the Arts (NEA),Federal Government,,accepted term,"NEA Big Read An initiative of the National Endowment for the Arts in partnership with Arts Midwest, the NEA Big Read broadens our understanding of our world, our communities, and ourselves through the joy of sharing a good book. Showcasing a diverse range of contemporary titles that reflect many different voices and perspectives, the NEA Big Read aims to inspire conversation and discovery. -- Note added 11/25/16 15:37",http://www.neabigread.org/,11/25/16 15:35
necfuture.com,,Federal Government,,accepted term,"North East Corridor Future Federal Railroad Administration US Department of Transportation n  NEC FUTURE is a comprehensive planning effort to define, evaluate, and prioritize future investments in the Northeast Corridor (NEC), from Washington, D.C. to Boston. The Federal Railroad Administration (FRA) launched NEC FUTURE in February 2012 to consider the role of rail passenger service in the context of current and future transportation demands. Through the NEC FUTURE program, the FRA will determine a long-term vision and investment program for the NEC, and provide a http://necfuture.com/about/tier1.aspx Tier 1 Environmental Impact Statement (EIS) andhttp://necfuture.com/about/service_dev_plan.aspx Service Development Plan (SDP) in 2016 in support of that vision. -- Note added 8/31/16 16:41",http://necfuture.com/,8/31/16 16:33
nefl-sega-cfc.org,Combined Federal Campaign,Federal Government,Georgia,accepted term,NORTHEAST FLORIDA~SOUTHEAST GEORGIA REGIONAL COMBINED FEDERAL CAMPAIGN -- Note added 6/30/15 12:07,http://nefl-sega-cfc.org/,6/6/13 18:08
nepacfc.org,Combined Federal Campaign,Federal Government,,accepted term,#N/A,#N/A,6/6/13 18:08
nevadacfc.org,Combined Federal Campaign,Federal Government,Nevada,accepted term,#N/A,#N/A,6/6/13 18:08
newhire-reporting.com,,Federal Government,,accepted term,"In 1996, Congress enacted a law called the 'Personal Responsibility and Work Opportunity Reconciliation Act,' or PRWORA, as part of Welfare Reform. This legislation created the requirement for employers in all 50 states to report their new hires and re-hires to a state directory. New hire reporting speeds up the child support income withholding order process, expedites collection of child support from parents who change jobs frequently, and quickly locates non-custodial parents to help in establishing paternity and child support orders. -- Note added 11/12/15 12:46",http://newhire-reporting.com/nc-newhire/Index.aspx,6/6/13 18:08
newmexicocfc.org,Combined Federal Campaign,Federal Government,New Mexico,accepted term,Desert Southwest Combined Federal Campaign -- Note added 7/16/14 5:30,http://www.desertswcfc.org/_root/,6/6/13 18:08
newyorkfed.org,Federal Reserve Board,Federal Government,New York,accepted term,Federal Reserve Bank of New York -- Note added 1/10/14 19:17,http://newyorkfed.org/,1/10/14 19:17
niamsp2b2.com,,Federal Government,,accepted term,NIAMS Public Partnership Blue Book Password-protected site. URL submitted to comply with M-17-06 n  n-DPM -- Note added 1/18/17 19:12,https://www.niamsp2b2.com,1/18/17 19:10
nianet.org/LARSS-2012,,Federal Government,,accepted term,NASA Langley Research Center home of the Langley Aerospace Research Student Scholars (LARSS) program -- Note added 6/26/13 15:47,http://nia-cms.nianet.org/LARSS-2012/index.aspx,6/6/13 18:08
niapublications.org,,Federal Government,,accepted term,Order National Institute on Aging publications -- Note added 1/10/14 19:17,http://newcart.niapublications.org/,1/10/14 19:17
noradsanta.org,,Federal Government,,accepted term,North American Aerospace Defense Command (NORAD) Santa Tracker -- Note added 12/5/13 14:42,http://www.noradsanta.org/,6/6/13 18:08
norcalcfc.org,Combined Federal Campaign,Federal Government,California,accepted term,Combined Federal Campaign of Northern California (CFC Norcal) -- Note added 12/4/13 20:03,http://www.norcalcfc.org/_root/,6/6/13 18:08
northcoastcfc.org,Combined Federal Campaign,Federal Government,Pennsylvania,accepted term,North Coast Combined Federal Campaign -- Note added 3/25/14 13:53,http://www.northcoastcfc.org/site/pp.aspx?c=lpISKUOtFoG&b=5593303,6/6/13 18:08
northernlightscfc.org,Combined Federal Campaign,Federal Government,Wisconsin,accepted term,Northern Lights Combined Federal Campaign -- Note added 7/17/14 5:49,http://www.northernlightscfc.org/_root/,6/6/13 18:08
northernnewenglandcfc.org,Combined Federal Campaign,Federal Government,Vermont,accepted term,Northern New England Combined Federal Campaign -- Note added 8/14/14 5:38,http://northernnewenglandcfc.org/,6/6/13 18:08
northwestfloridacfc.org,Combined Federal Campaign,Federal Government,Florida,accepted term,"Northwest, FL Combined Federal Campaign -- Note added 6/30/15 12:26",http://northwestfloridacfc.org/,6/6/13 18:08
nps.edu,,Federal Government,,accepted term,Naval Postgraduate School -- Note added 1/24/14 13:21,http://nps.edu/,1/24/14 13:21
nsopw.org,,Federal Government,,accepted term,"Dru Sjodin National Sex Offender Public Website (NSOPW), a partnership between the U.S. Department of Justice and state, territorial, and tribal governments. This .org domain is a mirror of http://www.nsopw.gov.  -- Note added 11/13/13 16:20",#N/A,11/13/13 16:19
nutmegcfc.org,Combined Federal Campaign,Federal Government,,accepted term,#N/A,#N/A,6/6/13 18:08
nwguardian.com,,Federal Government,Washington,accepted term,"Northwest Guardian, authorized newspaper of the Joint Base Lewis-McChord, Washington -- Note added 1/3/14 13:13",http://www.nwguardian.com/,1/3/14 13:12
nyccfc.org,Combined Federal Campaign,Federal Government,New York,accepted term,Combined Federal Campaign (CFC) of New York City -- Note added 9/26/14 19:02,http://www.nyccfc.org/_root/,6/6/13 18:08
okaloosa-waltoncfc.org,Combined Federal Campaign,Federal Government,Florida,accepted term,The Florida Panhandle Combined Federal Campaign (CFC) -- Note added 7/1/15 18:17,http://www.floridapanhandle-cfc.org/_root/,6/6/13 18:08
onecpd.info,,Federal Government,,accepted term,"OneCPD Resource Exchange, U.S. Department of Housing and Urban Development -- Note added 1/10/14 19:17",https://www.onecpd.info/,1/10/14 19:17
onetonline.org,,Federal Government,,accepted term,"An American Job Center partner. ONET OnLine is created for the U.S. Department of Labor, Employment & Training Administration, by the National Center for ONET Development. -- Note added 7/23/14 13:24",#N/A,6/6/13 18:08
onslowcountycfc.org,Combined Federal Campaign,Federal Government,North Carolina,accepted term,Onslow County CFC -- Note added 9/15/15 17:42,http://www.onslowcountycfc.org/_root/,6/6/13 18:08
opengovplatform.org,,Federal Government,,accepted term,The Open Government Platform is being developed by the Indian National Informatics Centre and the Data.gov team at the U.S. General Services Administration. -- Note added 6/26/13 15:56,#N/A,6/6/13 18:08
orvcfc.org,Combined Federal Campaign,Federal Government,Ohio,accepted term,Ohio River Valley Combined Federal Campaign -- Note added 3/26/14 18:45,http://www.orvcfc.org/_root/,6/6/13 18:08
oup.org,Department of Housing and Urban Development,Federal Government,,accepted term,HUD Office of University Partnerships -- Note added 11/20/13 12:58,#N/A,6/6/13 18:08
ownyourlimits.org,Department of Defense,Federal Government,,accepted term,"Own Your Limits, a U.S. Department of Defense program, is an educational campaign for the U.S. military. The mission of the campaign is to help Service members learn to drink responsibly, if they choose to drink alcohol. - from https://www.ownyourlimits.org/ 3/12/20",https://www.ownyourlimits.org/,3/12/2020
pacificnwcfc.org,Combined Federal Campaign,Federal Government,Washington,accepted term,Pacific Northwest Combined Federal Campaign -- Note added 6/20/14 7:19,http://pacificnwcfc.org/,6/6/13 18:08
pancanal.com,,Federal Government,,accepted term,Panama Canal Authority -- Note added 3/24/14 16:15,http://pancanal.com/eng/,6/6/13 18:08
pantex.com,Department of Energy (DOE),Federal Government,Texas,accepted term,Redirects to https://pantex.energy.gov.,https://pantex.com/,8/27/19 0:00
pbgc.org,,Federal Government,,accepted term,Pension Benefit Guaranty Corporation. This .org domain is a mirror of http://www.pbgc.gov/. -- Note added 11/13/13 15:50,#N/A,11/13/13 15:50
pcaobus.org,,Federal Government,,accepted term,Public Company Accounting Oversight Board -- Note added 9/26/14 16:06,http://pcaobus.org/Pages/default.aspx,9/26/14 16:05
peakcfc.com,Combined Federal Campaign,Federal Government,,accepted term,Pikes Peak Combined Federal Campaign -- Note added 7/14/14 6:42,http://www.peakcfc.com/_root/,6/6/13 18:08
pepfar.net,,Federal Government,,accepted term,"PEPFAR Dashboard, Department of State -- Note added 4/23/15 18:14",http://data.pepfar.net/,4/23/15 17:00
philadelphiafed.org,Federal Reserve Board,Federal Government,Pennsylvania,accepted term,Federal Reserve Bank of Philadelphia -- Note added 1/10/14 19:17,http://philadelphiafed.org/,1/10/14 19:17
phpartners.org,,Federal Government,,accepted term,"National Library of Medicine's Partners in Information Access for the Public Health Workforce, which is a collaboration of U.S. government agencies, public health organizations, and health sciences libraries which provides timely, convenient access to selected public health resources on the Internet. -- Note added 12/4/15 15:22",http://phpartners.org/,6/17/13 15:44
plswebportal.org,,Federal Government,,accepted term,IMLS Public Libraries Survey -- Note added 3/16/16 17:38,https://www.plswebportal.org/,3/16/16 17:37
potomaccfc.org,Combined Federal Campaign,Federal Government,Virginia,accepted term,"Website of the Potomac Combined Federal Campaign, representing federal government employees and service members in a geographic area ranging from Stafford County to Caroline County and Culpepper to King and Queen County encompassing  Marine Corps Base Quantico, Ft. A.P. Hill and Naval Support Activity (Dahlgren), as well as the local and regional US Post Offices. -- Note added 6/20/14 13:54",http://www.potomaccfc.org/,6/6/13 18:08
predict.org,,Federal Government,,accepted term,"The Department of Homeland Security (DHS) Science and Technology (S&T) Directorate established the PREDICT Coordinating Center (PCC) to centralize data sharing management activities for the distributed repository. PREDICT, the Protected Repository for the Defense of Infrastructure Against Cyber Threats, is a community of producers of security-relevant network operations data and researchers in networking and information security. OMB # 1640-0012 / Expires 12/31/2013 -- Note added 6/26/13 16:05",#N/A,6/6/13 18:08
project-open-data.github.io,,Federal Government,,accepted term,"Project Open Data, Executive Office of the President -- Note added 7/26/13 18:47",#N/A,7/26/13 18:47
psctool.us,,Federal Government,,accepted term,"Product and Service Code (PSC) Selection Tool, a tool designed to help you navigate and select PSCs quickly and accurately. The tool allows users to find the right PSC using DOD's taxonomy, an intuitive framework that groups similar PSCs together. The taxonomy divides PSCs into sixteen portfolio groups: nine services groups and seven products groups. For more information on DOD's taxonomy, see the FY2012 http://www.acq.osd.mil/dpap/policy/policyvault/USA004219-12-DPAP.pdf memo announcing DOD's taxonomy and the full http://www.acq.osd.mil/dpap/ss/docs/fy11-dpap-portfolio_group_lookup-20120716.xlsx taxonomy-to-PSC map. -- Note added 8/20/14 10:36",https://psctool.us/,8/20/14 10:34
psoppc.com,Health and Human Services (HHS),Federal Government,,accepted term,"PSOPPC non-.govs have been verified as belonging to HHS by checking the about pages/certificates. Redirects to https://www.psoppc.org/psoppc_web. PSOPPC was created by HHS' Agency for Healthcare Research and Quality (AHRQ).",,1/23/20 16:24
psoppc.net,Health and Human Services (HHS),Federal Government,,accepted term,"PSOPPC non-.govs have been verified as belonging to HHS by checking the about pages/certificates. Domain is assigned to IPs, but not in active use. PSOPPC was created by HHS' Agency for Healthcare Research and Quality (AHRQ).",,1/23/20 16:24
psoppc.org,Health and Human Services (HHS),Federal Government,,accepted term,"PSOPPC non-.govs have been verified as belonging to HHS by checking the about pages/certificates. Loads at https://www.psoppc.org/psoppc_web. PSOPPC was created by HHS' Agency for Healthcare Research and Quality (AHRQ).",https://www.psoppc.org/psoppc_web,1/23/20 16:24
r3coastal.com,Federal Emergency Management Agency (FEMA),Federal Government,,accepted term,"Region III Coastal Analysis and Mapping, Federal Emergency Management Agency (FEMA) -- Note added 6/6/13 18:08",#N/A,6/6/13 18:08
radiosawa.com,,Federal Government,,accepted term,"Radio Sawa, Middle East Broadcasting Networks, Inc. (see http://www.bbg.gov/broadcasters/mbn/).  -- Note added 3/24/14 16:16",http://www.radiosawa.com/,7/31/13 15:07
railroadersleep.org,,Federal Government,,accepted term,Railroaders' Guide to Healthy Sleep -- Note added 6/20/14 17:42,http://www.railroadersleep.org/,6/20/14 17:41
reagan.utexas.edu,,Federal Government,,accepted term,Ronald Reagan Presidential Library and Museum -- Note added 6/12/13 16:28,http://www.reagan.utexas.edu/,6/12/13 16:28
reaganfoundation.org,,Federal Government,,accepted term,Ronald Reagan Presidential Foundation and Library -- Note added 6/26/13 16:08,#N/A,6/6/13 18:08
realwarriors.net,Department of Defense,Federal Government,,accepted term,"The Real Warriors Campaign encourages help-seeking behavior among service members, veterans and military families coping with invisible wounds. -- from https://www.realwarriors.net/ 3/12/20",https://www.realwarriors.net/,3/12/2020
reirs.com,,Federal Government,,accepted term,Nuclear Regulatory Commission's Radiation Exposure Information and Reporting System (REIRS) for Radiation Workers -- Note added 3/24/14 16:04,http://www.reirs.com/,6/6/13 18:08
rewardsforjustice.net,,Federal Government,,accepted term,Rewards for Justice -- Note added 7/31/13 14:25,#N/A,7/31/13 14:25
rfa.org,,Federal Government,,accepted term,Radio Free Asia (see http://www.bbg.gov/broadcasters/rfa/)  -- Note added 1/23/14 20:59,#N/A,7/31/13 15:02
rferl.org,,Federal Government,,accepted term,Radio Free Europe/Radio Liberty (RFE/RL) (see http://www.bbg.gov/broadcasters/rferl/) -- Note added 12/2/13 19:42,#N/A,7/31/13 15:00
riandsemacfc.org,Combined Federal Campaign,Federal Government,Rhode Island,accepted term,Rhode Island and Southeastern Massachusetts Combined Federal Campaign (CFC) -- Note added 9/23/15 15:08,http://riandsemacfc.org/Default.aspx,6/6/13 18:08
richmondfed.org,Federal Reserve Board,Federal Government,Virginia,accepted term,Federal Reserve Bank of Richmond -- Note added 1/10/14 19:17,http://www.richmondfed.org/index.cfm,1/10/14 19:17
rkb.us,,Federal Government,,accepted term,FEMA Responder Knowledge Base -- Note added 6/26/13 16:15,#N/A,6/6/13 18:08
rmrs.nau.edu,,Federal Government,,accepted term,"Flagstaff (AZ) Lab, Rocky Mountain Research Station, Forest Service, US Department of Agriculture -- Note added 6/26/13 16:17",http://www.rmrs.nau.edu/,6/6/13 18:08
rockymountaincfc.org,Combined Federal Campaign,Federal Government,Colorado,accepted term,Rocky Mountain CFC -- Note added 11/10/15 13:14,http://www.rockymountaincfc.org/_root/,11/10/15 13:14
sanangelocfc.org,Combined Federal Campaign,Federal Government,Texas,accepted term,#N/A,#N/A,6/6/13 18:08
scportal.us,Department of Defense,Federal Government,,accepted term,"The Defense Security Cooperation Agency (DSCA) has established a website known as the Security Cooperation Information Portal (SCIP) to enable International Customers, customer agents, and United States Government personnel, with appropriate permissions, to access a variety of features. From https://www.scportal.us/home/ accessed 12/18/2020.",https://www.scportal.us,12/18/2020
senccfc.org,Combined Federal Campaign,Federal Government,North Carolina,accepted term,OFFICIAL WEBSITE OF THE SOUTHEASTERN NORTH CAROLINA CFC -- Note added 9/15/15 17:57,http://www.senccfc.org/_root/,6/6/13 18:08
sepa-lehighcfc.org,Combined Federal Campaign,Federal Government,Pennsylvania,accepted term,Eastern Pennsylvania and South Jersey Combined Federal Campaign -- Note added 10/1/14 20:24,http://sepa-lehighcfc.org/,6/6/13 18:08
sftool.ecomedes.com,,Federal Government,,accepted term,SFTool Product Search Your link to simpler environmentally responsible purchasing GSA has expanded our Sustainable Facilities Tool (SFTool) with a new tool that streamlines sustainable product procurement for vendors and buyers. GSA wants to make it easier for project teams to buy or specify environmentally preferable products. n  -- Note added 5/17/17 17:36,https://sftool.ecomedes.com/,5/17/17 17:08
si.edu,,Federal Government,,accepted term,Smithsonian Institution -- Note added 6/26/13 16:24,http://www.si.edu/,6/6/13 18:08
slaa.airprojects.org,,Federal Government,,accepted term,IMLS State Library Administrative Agency Survey -- Note added 3/16/16 18:27,http://slaa.airprojects.org/,3/16/16 18:26
smithsonian.com,,Federal Government,,accepted term,smithsonian.com and smithsonianmag.com both resolve as mirror websites to Smithsonian Magazine.  -- Note added 8/25/14 12:58,http://www.smithsonian.com/,8/25/14 12:56
smithsonian.org,,Federal Government,,accepted term,http://smithsonian.org redirects to http://www.si.edu/. Smithsonian.org is included here to capture subdomains such as http://invention.smithsonian.org/ and http://lemelson.smithsonian.org/. -- Note added 8/25/14 12:31,#N/A,6/6/13 18:08
smithsonianchannel.com,,Federal Government,,accepted term,Smithsonian Channel -- Note added 8/25/14 12:59,http://www.smithsonianchannel.com/sc/web/home,8/25/14 12:59
smithsonianeducation.org,,Federal Government,,accepted term,"Smithsonian Education, a gateway to Smithsonian educational resources -- Note added 6/26/13 16:26",http://smithsonianeducation.org/,6/6/13 18:08
smithsonianjourneys.org,,Federal Government,,accepted term,Smithsonian Journeys -- Note added 8/25/14 12:55,http://www.smithsonianjourneys.org/,8/25/14 12:55
smithsonianmag.com,,Federal Government,,accepted term,Smithsonian magazine -- Note added 2/7/14 19:13,http://www.smithsonianmag.com/,2/7/14 19:13
smithsonianscience.org,,Federal Government,,accepted term,Smithsonian Science -- Note added 1/10/14 19:17,http://smithsonianscience.org/,1/10/14 19:17
smithsonianstore.com,,Federal Government,,accepted term,Smithsonian Store -- Note added 6/26/13 16:26,http://www.smithsonianstore.com/home.jsp,6/6/13 18:08
smokeybear.com,,Federal Government,,accepted term,Smokey Bear (wildfire prevention) -- Note added 6/26/13 16:28,http://smokeybear.com/,6/6/13 18:08
smokymountaincfc.org,Combined Federal Campaign,Federal Government,Virginia,accepted term,"Smoky Mountain Region CFC covers 26 counties, located in Tennessee, Kentucky, North Carolina, and Virginia n  -- Note added 6/26/14 13:22",http://www.smokymountaincfc.org/2013/Pages/CFCMain.html,6/6/13 18:08
socalcfc.org,Combined Federal Campaign,Federal Government,California,accepted term,#N/A,#N/A,6/6/13 18:08
southwestfloridacfc.org,Combined Federal Campaign,Federal Government,Florida,accepted term,Southwest Florida Combined Federal Campaign (CFC) -- Note added 7/1/15 18:54,http://www.southwestfloridacfc.org/,6/6/13 18:08
spaceappschallenge.org,,Federal Government,,accepted term,NASA International Space Apps Challenge -- Note added 11/5/15 14:14,https://spaceappschallenge.org/,11/5/15 14:13
stripes.com,Department of Defense,Federal Government,,accepted term,Stars and Stripes magazine -- Note added 2/7/14 19:19,#N/A,2/7/14 19:19
suicidepreventionlifeline.org,,Federal Government,,accepted term,"National Suicide Prevention Lifeline, 1-800-273-TALK (8255) -- Note added 12/5/14 18:45",#N/A,1/10/14 19:17
suncoastcfc.org,Combined Federal Campaign,Federal Government,Florida,accepted term,"Suncoast Combined Federal Campaign (CFC), Tampa, FL -- The Suncoast CFC in west central Florida covers DeSoto, Hardee, Hernando, Highlands, Hillsborough, Manatee, Pasco, Pinellas, Polk and Sarasota Counties.  -- Note added 8/25/14 11:50",http://www.suncoastcfc.org/_root/,6/6/13 18:08
supportportal.com,,Federal Government,,accepted term,"supportportal.com pattern to include all U.S. Environmental Protection Agency's FAQs, such as http://publicaccess.supportportal.com (public access), http://iaq.supportportal.com (Indoor air quality), http://waste.supportportal.com (wastes), and http://portfoliomanager.supportportal.com (EnergyStar building support). For a more complete list of covered subdomains, see https://www.google.com/search?q=site%3Asupportportal.com. -- Note added 7/23/14 14:59",#N/A,11/13/13 13:29
t2health.org,,Federal Government,,accepted term,"National Center for Telehealth & Technology (T2), one of three Defense Centers of Excellence (see http://www.dcoe.health.mil/About_DCoE/Centers.aspx) -- Note added 7/31/13 17:29",#N/A,7/31/13 17:28
teexwmdcampus.com,,Federal Government,,accepted term,Texas A&M Engineering Extension Service (TEEX) and FEMA's Domestic Preparedness Campus -- Note added 6/26/13 16:47,#N/A,6/6/13 18:08
thecommunityguide.org,,Federal Government,,accepted term,"The Community Guide is a website that houses the official collection of all http://www.thecommunityguide.org/about/aboutTF.html Community Preventive Services Task Force (Task Force) findings and the systematic reviews on which they are based. The http://www.cdc.gov/ Centers for Disease Control and Prevention provides administrative, research, and technical support for the Community Preventive Services Task Force. Support is provided by the Community Guide Branch, Division of Epidemiology, Analysis and Library Services, Center for Surveillance, Epidemiology and Laboratory Services, Office of Public Health Scientific Services, Centers for Disease Control and Prevention (CDC). -- Note added 9/24/14 16:07",http://thecommunityguide.org/,9/24/14 16:06
theshoalscfc.org,Combined Federal Campaign,Federal Government,Alabama,accepted term,Muscle Shoals Area (Alabama) Combined Federal Campaign -- Note added 7/17/13 13:10,http://www.theshoalscfc.org/2014/index.php,6/6/13 18:08
tnregionalcfc.org,Combined Federal Campaign,Federal Government,Virginia,accepted term,Tennessee regional CFC covers TN plus a few counties in neighboring states (tnregionalcfc.org/wp-content/uploads/2012/09/TN-Regional-CFC-TN-Map.pdf). -- Note added 6/6/13 18:08,http://tnregionalcfc.org/,6/6/13 18:08
todaysdocument.tumblr.com,,Federal Government,,accepted term,"Today's Document, daily featured documents from the holdings of the U.S. National Archives. -- Note added 6/26/13 16:48",#N/A,6/6/13 18:08
todaysmilitary.com,,Federal Government,,accepted term,Department of Defense's recruiting site -- Note added 6/6/13 18:08,http://todaysmilitary.com/,6/6/13 18:08
trainex.org,,Federal Government,,accepted term,"About Trainex  In partnership with the Interstate Technology Regulatory Council, the U.S. Environmental Protection Agency (EPA) provides a range of training information to EPA, other federal agency, state, tribal, and local staff involved in hazardous waste management and remediation. This site includes training schedules for deliveries of many courses - both classroom and Internet-based. It is operated under contract by Environmental Management Support, Inc. n  From https://trainex.org/about.cfm ; Retrieved December 23, 2016 -- Note added 12/23/16 21:15",https://trainex.org/,12/23/16 20:35
trumanlibrary.org,,Federal Government,,accepted term,Harry S. Truman Library and Museum -- Note added 6/12/13 16:19,#N/A,6/6/13 18:09
tva.com,,Federal Government,,accepted term,Tennessee Valley Authority -- Note added 12/12/13 20:38,http://www.tva.com/,12/12/13 20:35
tvaed.com,,Federal Government,,accepted term,Tennessee Valley Authority (TVA) Economic Development -- Note added 12/12/13 20:34,http://tvaed.com/,12/12/13 20:34
tvars.com,,Federal Government,,accepted term,Tennessee Valley Authority Retirement System -- Note added 1/2/14 20:28,http://tvars.com/,1/2/14 20:28
us-mission.ch,,Federal Government,,accepted term,US Mission Geneva (mirror website at http://geneva.usmission.gov/) -- Note added 6/26/13 16:51,#N/A,6/6/13 18:09
usafa.edu,,Federal Government,,accepted term,United States Air Force Academy -- Note added 1/23/14 15:35,#N/A,1/23/14 15:34
usafservices.com,,Federal Government,,accepted term,U.S. Air Force Services Portal - combat support and community service for Air Force personnel -- Note added 1/3/14 13:11,https://www.usafservices.com/default.aspx?,1/3/14 13:09
usarmyjrotc.com,,Federal Government,,accepted term,Requires 'www' to resolve. -- Note added 3/24/14 16:24,http://www.usarmyjrotc.com/,1/10/14 19:17
usarmymars.org,,Federal Government,,accepted term,"About Army MARS  The U.S. Army Military Auxiliary Radio System (AMARS) is an elite group of dedicated citizen volunteers who support the Department of Defense (DoD) in a variety of circumstances, including complex catastrophes and cyber denied or impaired conditions.  MARS is a DoD program that trains, organizes and tasks volunteer Amateur Radio operators.  From http://www.usarmymars.org/home/history-of-mars -- Note added 11/1/17 18:39",http://www.usarmymars.org/,11/1/17 18:39
uscga.edu,,Federal Government,,accepted term,United States Coast Guard Academy -- Note added 11/10/15 16:29,http://uscga.edu/,11/10/15 16:29
USCGAlaska.com,,Federal Government,,accepted term,"17th Coast Guard District, Alaska, US Department of Homeland Security -- Note added 7/23/14 15:23",http://www.uscgalaska.com/,6/6/13 18:09
uscgaux.info,,Federal Government,,accepted term,"www.uscgaux.info now directs to cgaux.org. This entry included for the pattern *uscgaux.info, which includes some subdomains, such as those at https://www.google.com/search?q=site%3Auscgaux.info  -- Note added 1/7/14 16:56",http://www.uscgaux.info,6/6/13 18:09
uscgboating.org,,Federal Government,,accepted term,U.S. Coast Guard's Boating Safety Division -- Note added 6/14/13 20:01,#N/A,6/6/13 18:09
uscgnews.com,,Federal Government,,accepted term,Coast Guard's Digital Newsroom I US Coast Guard I Department of Homeland Security -- Note added 6/6/13 18:09,http://www.uscgnews.com/go/site/4007/,6/6/13 18:09
uschs.org,#N/A,Federal Government,,candidate term,United States Capitol Historical Society -- Note added 8/2/13 16:31,#N/A,8/2/13 16:30
usda.mannlib.cornell.edu,,Federal Government,,accepted term,"USDA Economics, Statistics and Market Information System (ESMIS) is a collaborative project between Albert R. Mann Library at Cornell University and several agencies of the U.S. Department of Agriculture -- Note added 6/12/13 18:43",#N/A,6/6/13 18:09
USDirectExpress.com,,Federal Government,,accepted term,"Direct Express is designed for people who receive federal benefits such as Social Security and Supplemental Security Income (SSI). No bank account is required. U.S. Department of the Treasury, Financial Management Service. See http://fms.treas.gov/directexpresscard/index.html -- Note added 12/16/14 19:05",https://www.usdirectexpress.com/edcfdtclient/index.html#,7/1/13 14:08
usembassy-china.org.cn,,Federal Government,,accepted term,"usembassy-china.org.cn pattern for the Embassy of the United States in China. Includes sites such as http://chinese.usembassy-china.org.cn, http://beijing.usembassy-china.org.cn, and http://shenyang.usembassy-china.org.cn. See https://www.google.com/search?q=site%3Ausembassy-china.org.cn for a more complete list of subdomains. -- Note added 7/23/14 15:24",#N/A,6/6/13 18:08
usma.edu,,Federal Government,,accepted term,United States Military Academy (Army) - West Point -- Note added 1/23/14 15:25,http://www.usma.edu/SitePages/Home.aspx,1/23/14 15:25
usmc-mccs.org,,Federal Government,,accepted term,U.S. Marine Corps Community Services (MCCS) -- Note added 4/3/14 14:37,http://usmc-mccs.org/,10/28/13 11:58
usmcu.edu,,Federal Government,,accepted term,Library of the Marine Corps -- Note added 4/3/14 19:18,http://guides.grc.usmcu.edu/,4/3/14 19:17
usmma.edu,,Federal Government,,accepted term,"United States Merchant Marine Academy, U.S. Department of Transportation -- Note added 3/24/14 16:22",http://www.usmma.edu/,1/23/14 15:31
usna.edu,,Federal Government,,accepted term,United States Naval Academy (Navy and Marine Corps) - Annapolis -- Note added 1/23/14 15:29,http://www.usna.edu/homepage.php,1/23/14 15:27
usps.com,,Federal Government,,accepted term,US Postal Service -- Note added 6/26/13 17:02,https://www.usps.com/,6/6/13 18:09
usresponserestoration.wordpress.com,,Federal Government,,accepted term,NOAA's Office of Response and Restoration (OR&R) blog -- Note added 6/6/13 18:09,https://usresponserestoration.wordpress.com/,6/6/13 18:09
ustraveldocs.com,,Federal Government,,accepted term,"Website managed by CGI Federal for the Department of State's US visa application. For example, this site is linking to from https://nz.usembassy.gov/visas/visa-information-services/ for visitors to make online appointments. -- Note added 11/3/15 16:11",http://www.ustraveldocs.com/,11/3/15 16:09
usu.edu/beetle,,Federal Government,,accepted term,"Bark Beetle Research, Forest Service, US Department of Agriculture -- Note added 6/26/13 17:04",#N/A,6/6/13 18:09
usuhs.edu,,Federal Government,,accepted term,Uniformed Services University of the Health Sciences -- Note added 1/27/14 11:55,http://www.usuhs.edu/,1/27/14 11:55
vasc.org/erc,,Federal Government,,accepted term,Educator Resource Center for NASA Langley Research Center -- Note added 6/26/13 17:05,#N/A,6/6/13 18:09
vcn.org,,Federal Government,,accepted term,"An American Job Center parter. The Virtual Career Network (VCN) is an 'open source, open content' workforce services and online learning delivery platform built and operated by the American Association of Community Colleges (AACC) under a grant from the Employment and Training Administration (ETA) of the United States Department of Labor (DOL) in July 2010 to build and operate a Healthcare Virtual Career Platform (HVCP). -- Note added 6/6/13 18:09",#N/A,6/6/13 18:09
veteranscrisisline.net,,Federal Government,,accepted term,Veterans Crisis Line -- Note added 12/5/14 18:42,http://www.veteranscrisisline.net/,12/5/14 18:42
veteranshealthlibrary.org,,Federal Government,,accepted term,Requires 'www' to resolve. -- Note added 3/24/14 16:23,http://www.veteranshealthlibrary.org/,10/25/13 20:03
vetmedinfo.org,Health and Human Services (HHS),Federal Government,,accepted term,"Domain is registered to NIH's National Library of Medicine. Used to redirect to https://www.nlm.nih.gov/services/queries/veterinarymed.html, but no longer resolves",,2/9/2022
voanews.com,,Federal Government,,accepted term,Voice of America (see http://www.bbg.gov/broadcasters/voa/).  -- Note added 11/18/13 14:47,http://www.voanews.com/,7/31/13 14:30
